name,price_usd,price_inr,positive_reviews,negative_reviews,user_rating_pct,jes,category,joy_per_1000_inr,rank_in_category
Freebie,1.99,165.17,1032,371,73.55666429080541,0.4426591098923116,Indie/AA,442.6591098923116,475.0
Catch a Falling Star,1.99,165.17,463,177,72.34375,0.435359872419811,Indie/AA,435.35987241981104,476.0
Regions Of Ruin,2.39,198.37,3919,601,86.70353982300884,0.4348875950394184,Indie/AA,434.8875950394184,477.0
Gun Rocket,1.99,165.17,517,200,72.10599721059972,0.4339290919576321,Indie/AA,433.9290919576321,478.0
Medieval: Total War™ - Collection,1.99,165.17,1574,648,70.83708370837084,0.4262928549579999,Indie/AA,426.2928549579999,479.0
SteamWorld Quest: Hand of Gilgamech,2.49,206.67,1787,272,86.78970373967945,0.4179212391759977,Indie/AA,417.92123917599775,480.0
A Detective's Novel,1.99,165.17,599,283,67.91383219954649,0.4087009219446741,Indie/AA,408.7009219446741,481.0
The Exit 8,2.79,231.57,7846,548,93.47152728139147,0.4019070700494108,Indie/AA,401.9070700494108,482.0
Reset 1-1,1.99,165.17,172,92,65.15151515151516,0.3920774818048694,Indie/AA,392.0774818048695,483.0
The Final Take,1.99,165.17,324,175,64.92985971943888,0.3907435741676529,Indie/AA,390.7435741676529,484.0
Sally Face - Episode One,2.99,248.17,21939,622,97.24303000753513,0.3902678091565402,Indie/AA,390.2678091565402,485.0
Post Void,2.99,248.17,10588,307,97.18219366681964,0.3900236531958889,Indie/AA,390.0236531958889,486.0
Hook,2.99,248.17,8617,270,96.96185439405872,0.3891393602522724,Indie/AA,389.1393602522724,487.0
Super Hexagon,2.99,248.17,23905,771,96.87550656508348,0.3887928184174799,Indie/AA,388.79281841748,488.0
Data Hacker: Initiation,1.99,165.17,173,95,64.55223880597015,0.3884710766442207,Indie/AA,388.4710766442207,489.0
VillageRhapsody,2.99,248.17,11177,392,96.6116345405826,0.3877338144262254,Indie/AA,387.7338144262256,490.0
Superflight,2.99,248.17,10857,410,96.36105440667436,0.3867281551016348,Indie/AA,386.7281551016349,491.0
Batman: Arkham Asylum Game of the Year Edition,2.99,248.17,70940,2711,96.31912669210196,0.3865598855885618,Indie/AA,386.55988558856194,492.0
Buckshot Roulette,2.99,248.17,91745,3796,96.02683664604724,0.3853868308626529,Indie/AA,385.386830862653,493.0
Oddworld: Abe's Exoddus®,2.99,248.17,1491,85,94.60659898477158,0.3796869566351148,Indie/AA,379.6869566351149,494.0
NEKOPARA Vol. 0,2.99,248.17,16447,1078,93.848787446505,0.3766456132219167,Indie/AA,376.6456132219168,495.0
Whispers of a Machine,2.99,248.17,1721,119,93.53260869565216,0.3753766853780638,Indie/AA,375.3766853780638,496.0
Death Road to Canada,2.99,248.17,8712,673,92.82898241875333,0.372552804987572,Indie/AA,372.552804987572,497.0
Screencheat,2.99,248.17,1734,159,91.60063391442156,0.3676230441643117,Indie/AA,367.6230441643118,498.0
LEGO® City Undercover,2.99,248.17,8783,889,90.8085194375517,0.364444031936235,Indie/AA,364.4440319362351,499.0
Controller Companion,2.99,248.17,2342,249,90.38981088382864,0.362763618749563,Indie/AA,362.7636187495632,500.0
Muse Dash,2.99,248.17,107491,11938,90.00410285609023,0.3612156473736413,Indie/AA,361.2156473736415,501.0
Zoop! - Hunter's Grimm,1.99,165.17,192,128,60.0,0.3610760064993681,Indie/AA,361.0760064993682,502.0
Colt Canyon,2.99,248.17,1497,195,88.47517730496453,0.3550795734035579,Indie/AA,355.079573403558,503.0
Game Corp DX,2.99,248.17,2701,374,87.83739837398375,0.3525199597623459,Indie/AA,352.519959762346,504.0
Cat Quest,3.24,268.92,9225,501,94.84885872917953,0.351396186756,Indie/AA,351.396186756,505.0
Deponia: The Complete Journey,2.99,248.17,5613,931,85.77322738386309,0.3442357722994866,Indie/AA,344.23577229948665,506.0
Oddworld: Abe's Oddysee®,2.99,248.17,3716,639,85.3272101033295,0.3424457603376389,Indie/AA,342.445760337639,507.0
Street Racing Syndicate,2.99,248.17,3446,625,84.64750675509703,0.3397178904165711,Indie/AA,339.71789041657115,508.0
Divinity II: Developer's Cut,2.99,248.17,4058,742,84.54166666666667,0.3392931198244839,Indie/AA,339.293119824484,509.0
Draw & Guess,2.99,248.17,28294,5381,84.02078693392725,0.3372026605687974,Indie/AA,337.20266056879746,510.0
Broken Age,2.99,248.17,6679,1309,83.6129193790686,0.3355657558256154,Indie/AA,335.5657558256155,511.0
Star Fields,1.99,165.17,103,82,55.67567567567567,0.3350525105354497,Indie/AA,335.0525105354497,512.0
Merlin adventurer store,2.99,248.17,109,22,83.20610687022901,0.3339330853241923,Indie/AA,333.93308532419235,513.0
Brotato,3.49,289.67,94525,3276,96.65034099855828,0.3325088278754542,Indie/AA,332.50882787545424,514.0
One Way Heroics,3.49,289.67,3816,239,94.10604192355116,0.3237556057506834,Indie/AA,323.75560575068346,515.0
One Eyed Kutkh,2.99,248.17,108,27,80.0,0.3210659389172051,Indie/AA,321.0659389172052,516.0
Sherlock Holmes: The Devil's Daughter,2.99,248.17,10985,2803,79.67072816942269,0.319744464299164,Indie/AA,319.74446429916395,517.0
Blood Bowl 2: Legendary Edition (Classic),2.99,248.17,6997,1893,78.70641169853768,0.3158743496349387,Indie/AA,315.8743496349387,518.0
I'm on Observation Duty 3,2.99,248.17,242,67,78.31715210355988,0.3143121246681377,Indie/AA,314.31212466813776,519.0
DarkEnd,1.99,165.17,185,171,51.96629213483146,0.3127296872770745,Indie/AA,312.7296872770745,520.0
Secret Of Magia,1.99,165.17,463,445,50.991189427312776,0.3068615840844483,Indie/AA,306.86158408444834,521.0
OutDrive,2.99,248.17,3529,1120,75.90879759087976,0.3046466171323986,Indie/AA,304.6466171323986,522.0
Futon and Rocket Launcher,3.99,331.17,20,0,100.0,0.301050666827227,Indie/AA,301.050666827227,523.0
Beholder 3,2.69,223.27,1548,790,66.2104362703165,0.2952264514661636,Indie/AA,295.22645146616355,524.0
Vampires' Melody,3.99,331.17,5245,132,97.54509949786126,0.2936601724955934,Indie/AA,293.6601724955934,525.0
CoH 2 - The Western Front Armies: Oberkommando West,3.24,268.92,316,83,79.19799498746866,0.2934128445001062,Indie/AA,293.4128445001062,526.0
LIZARDS MUST DIE,3.99,331.17,25241,891,96.59038726465636,0.2907860049512489,Indie/AA,290.7860049512489,527.0
Batman: Arkham City - Game of the Year Edition,3.99,331.17,65947,2689,96.08223089923656,0.2892561968246276,Indie/AA,289.25619682462764,528.0
Rusty Lake Paradise,3.99,331.17,5582,266,95.4514363885089,0.2873571857437724,Indie/AA,287.35718574377245,529.0
Neon Hardcorps,1.99,165.17,145,159,47.69736842105263,0.2870395885000459,Indie/AA,287.039588500046,530.0
Hyper color ball,1.99,165.17,161,180,47.21407624633432,0.2841311683597178,Indie/AA,284.1311683597179,531.0
YoloMouse - Cursor Changer,3.99,331.17,2159,177,92.42294520547944,0.2782398928424585,Indie/AA,278.23989284245846,532.0
Final Quest II,1.99,165.17,87,102,46.03174603174603,0.2770159838222665,Indie/AA,277.0159838222665,533.0
Office No.41: Prototype Edition,2.99,248.17,20,9,68.96551724137932,0.2767809818251768,Indie/AA,276.78098182517687,534.0
Energy Cycle,2.99,248.17,201,91,68.83561643835617,0.2762596477840677,Indie/AA,276.2596477840678,535.0
Energy Balance,2.99,248.17,217,99,68.67088607594937,0.2755985314281389,Indie/AA,275.59853142813887,536.0
HellSign,2.99,248.17,1507,694,68.46887778282598,0.2747878066493798,Indie/AA,274.7878066493799,537.0
MudRunner,3.99,331.17,34349,3347,91.1210738539898,0.2743206004575663,Indie/AA,274.3206004575663,538.0
DRAGON BALL XENOVERSE,3.99,331.17,18775,2127,89.82394029279494,0.2704155712219494,Indie/AA,270.41557122194945,539.0
Mr. Prepper,3.59,297.97,3953,938,80.82191780821918,0.2703345412858119,Indie/AA,270.33454128581184,540.0
Nyctophobia,1.99,165.17,273,336,44.82758620689656,0.2697694301432061,Indie/AA,269.76943014320614,541.0
LEGO® Harry Potter: Years 5-7,3.99,331.17,2800,336,89.28571428571429,0.2687952382385956,Indie/AA,268.7952382385956,542.0
Figment,3.99,331.17,4610,674,87.2445117335352,0.262650184343966,Indie/AA,262.65018434396603,543.0
The Dreamlord,1.99,165.17,91,118,43.54066985645933,0.2620248532012958,Indie/AA,262.02485320129585,544.0
Worms Reloaded,3.99,331.17,4236,631,87.0351345798233,0.2620198530265325,Indie/AA,262.01985302653253,545.0
Clergy Splode,1.99,165.17,227,298,43.238095238095234,0.2602039792868462,Indie/AA,260.2039792868462,546.0
Nomad Survival,3.99,331.17,1745,314,84.74987858183584,0.255140074605882,Indie/AA,255.1400746058821,547.0
Seek Girl:Fog Ⅰ,3.99,331.17,3961,725,84.52838241570636,0.2544732589207525,Indie/AA,254.4732589207525,548.0
New kind of adventure,1.99,165.17,632,881,41.7713152676801,0.2513769950513336,Indie/AA,251.3769950513336,549.0
Escape Machines,1.99,165.17,280,402,41.05571847507331,0.2470705811823633,Indie/AA,247.07058118236333,550.0
Child of Light,4.49,372.67,12122,1098,91.69440242057487,0.245388718442944,Indie/AA,245.388718442944,551.0
Stellar 2D,1.99,165.17,393,575,40.59917355371901,0.244323124232527,Indie/AA,244.32312423252705,552.0
Definitely Not Fried Chicken,3.74,310.42,1548,535,74.3158905424868,0.2386355742806717,Indie/AA,238.63557428067176,553.0
Cube Escape Collection,4.99,414.17,6674,122,98.20482636845202,0.236541239416268,Indie/AA,236.54123941626807,554.0
One Finger Death Punch,4.99,414.17,15955,336,97.93751150942238,0.2358973709791708,Indie/AA,235.8973709791709,555.0
The Room,4.99,414.17,28356,641,97.78942649239578,0.2355406857248736,Indie/AA,235.5406857248736,556.0
The Room Two,4.99,414.17,19460,468,97.6515455640305,0.235208578567889,Indie/AA,235.20857856788905,557.0
Star Renegades,4.24,351.92,2357,483,82.99295774647887,0.2351608232644193,Indie/AA,235.1608232644193,558.0
Nubby's Number Factory,4.99,414.17,9206,227,97.59355454256334,0.2350688983851514,Indie/AA,235.06889838515147,559.0
Hypnospace Outlaw,4.99,414.17,4633,148,96.90441330265637,0.2334089970437564,Indie/AA,233.40899704375644,560.0
Vampyr,3.99,331.17,17075,5009,77.31842057598261,0.2327676207242755,Indie/AA,232.7676207242756,561.0
Mr. Sun's Hatbox,4.49,372.67,384,61,86.29213483146067,0.2309313962358783,Indie/AA,230.9313962358784,562.0
What Remains of Edith Finch,4.99,414.17,43128,1925,95.7272545668435,0.2305736314445733,Indie/AA,230.5736314445733,563.0
Mount Your Friends,4.99,414.17,7327,366,95.24242818146368,0.2294058534611452,Indie/AA,229.40585346114528,564.0
Zuma's Revenge!,4.99,414.17,2688,140,95.04950495049503,0.2289411685586508,Indie/AA,228.94116855865076,565.0
Magnus Positive Phototaxis,4.99,414.17,38,2,95.0,0.2288219283666931,Indie/AA,228.8219283666932,566.0
Reventure,4.99,414.17,8752,472,94.88291413703382,0.2285399092830257,Indie/AA,228.5399092830258,567.0
X-COM: UFO Defense,4.99,414.17,3602,197,94.81442484864438,0.2283749424299549,Indie/AA,228.3749424299549,568.0
The Legend of Tianding,4.99,414.17,3743,224,94.35341567935468,0.2272645318287802,Indie/AA,227.2645318287802,569.0
Battlefleet Gothic: Armada 2,3.99,331.17,7566,2514,75.05952380952381,0.2259671969459126,Indie/AA,225.96719694591263,570.0
DOOM 64,4.99,414.17,7272,505,93.5064935064935,0.2252245911469843,Indie/AA,225.22459114698435,571.0
Wolfenstein 3D,4.99,414.17,3662,258,93.41836734693878,0.2250123259073121,Indie/AA,225.0123259073121,572.0
Emily is Away Too,4.99,414.17,5576,401,93.29094863643968,0.2247054185910342,Indie/AA,224.7054185910342,573.0
Venba,4.94,410.02,2379,198,92.31664726426077,0.224603783913826,Indie/AA,224.603783913826,574.0
Daily Chthonicle: Editor's Edition,3.99,331.17,123,42,74.54545454545455,0.2244195879984783,Indie/AA,224.41958799847836,575.0
Alien Shooter 2: Reloaded,4.99,414.17,3012,271,91.74535485836124,0.220982621235545,Indie/AA,220.98262123554505,576.0
Total War: NAPOLEON – Definitive Edition,4.99,414.17,23179,2186,91.3818253498916,0.2201070052024269,Indie/AA,220.10700520242696,577.0
Incoming + Incoming Forces,2.99,248.17,188,156,54.65116279069767,0.2193328361789046,Indie/AA,219.33283617890464,578.0
Civilization IV®: Warlords,4.99,414.17,442,44,90.94650205761316,0.2190584629371418,Indie/AA,219.0584629371418,579.0
Kolb Antarctica Experience,2.99,248.17,6,5,54.54545454545454,0.2189085947162762,Indie/AA,218.9085947162762,580.0
SIMULACRA,4.99,414.17,3972,418,90.47835990888385,0.2179308714716473,Indie/AA,217.93087147164735,581.0
Sunset Overdrive,4.99,414.17,11638,1261,90.2240483758431,0.2173183235201076,Indie/AA,217.31832352010767,582.0
Commandos: Behind Enemy Lines,4.99,414.17,3378,377,89.9600532623169,0.2166824511942503,Indie/AA,216.68245119425032,583.0
Pro Soccer Online,4.99,414.17,21717,2463,89.81389578163773,0.2163304087039952,Indie/AA,216.3304087039953,584.0
Sid Meier's Civilization® III Complete,4.99,414.17,6485,746,89.68330797953257,0.2160158681492703,Indie/AA,216.01586814927035,585.0
LEGO® Batman™ 3: Beyond Gotham,4.99,414.17,7792,949,89.14311863631164,0.2147147400734919,Indie/AA,214.71474007349192,586.0
Treasure Hunter Claire,4.99,414.17,2080,258,88.96492728828058,0.2142855391484947,Indie/AA,214.2855391484948,587.0
Puzzle Agent,4.99,414.17,2384,297,88.92204401342782,0.2141822482680054,Indie/AA,214.18224826800545,588.0
Commandos: Beyond the Call of Duty,4.99,414.17,909,117,88.59649122807018,0.213398104940314,Indie/AA,213.39810494031403,589.0
"Please, Don’t Touch Anything",4.99,414.17,4684,607,88.52768852768853,0.2132323831868596,Indie/AA,213.2323831868597,590.0
Toki Tori,4.99,414.17,1855,256,87.87304594978683,0.2116555771124764,Indie/AA,211.6555771124764,591.0
The Tiny Bang Story,4.99,414.17,5630,821,87.27329096264145,0.2102109761366222,Indie/AA,210.21097613662224,592.0
LEGO® Worlds,4.49,372.67,11995,3308,78.38332353133373,0.2097661667549809,Indie/AA,209.76616675498093,593.0
Team Fortress Classic,4.99,414.17,7602,1136,86.99931334401465,0.2095510594311117,Indie/AA,209.55105943111167,594.0
Puzzle Agent 2,4.99,414.17,937,146,86.51892890120037,0.2083939805409841,Indie/AA,208.3939805409841,595.0
Polyball,3.99,331.17,830,370,69.16666666666667,0.2082267112221653,Indie/AA,208.22671122216536,596.0
CrimSaw,4.99,414.17,16,3,84.21052631578947,0.2028338423195063,Indie/AA,202.8338423195064,597.0
The Escapists 2,5.39,447.37,28948,3000,90.60974082884688,0.2020869835824138,Indie/AA,202.0869835824138,598.0
S E V E R A N C E,1.99,165.17,2,4,33.33333333333333,0.2005977813885378,Indie/AA,200.5977813885378,599.0
Zombie Shooter,4.99,414.17,1013,206,83.10090237899918,0.2001611445407885,Indie/AA,200.1611445407885,600.0
BOXHEAD:Immortal,4.99,414.17,93,19,83.03571428571429,0.2000041291175043,Indie/AA,200.0041291175044,601.0
Gladiator Guild Manager,4.94,410.02,2900,637,81.99038733389878,0.1994802864432358,Indie/AA,199.48028644323583,602.0
武林志（Wushu Chronicles）,3.89,322.87,1563,873,64.16256157635468,0.1981120868754582,Indie/AA,198.1120868754583,603.0
The Henry Stickmin Collection,5.99,497.17,50017,681,98.65675174563098,0.1980383237562097,Indie/AA,198.0383237562097,604.0
Deep Space Dash,1.99,165.17,117,240,32.77310924369748,0.1972263901046968,Indie/AA,197.2263901046969,605.0
Pressured,2.99,248.17,272,283,49.009009009009006,0.1966890436609905,Indie/AA,196.6890436609905,606.0
The Library of Babel,4.74,393.42,60,18,76.92307692307693,0.1950283376174558,Indie/AA,195.02833761745583,607.0
Pseudoregalia,5.99,497.17,14588,439,97.078591867971,0.1948704094344721,Indie/AA,194.87040943447212,608.0
Iron Harvest,4.49,372.67,10945,4123,72.63737722325459,0.1943891059578092,Indie/AA,194.38910595780925,609.0
"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",4.99,414.17,556,133,80.6966618287373,0.1943701660253325,Indie/AA,194.3701660253325,610.0
"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",4.99,414.17,500,121,80.51529790660226,0.1939333234737631,Indie/AA,193.93332347376315,611.0
"Knowledge, or know Lady",5.94,493.02,7303,360,95.3021010048284,0.1929114226242427,Indie/AA,192.91142262424276,612.0
The Room Three,5.99,497.17,11581,501,95.85333554047342,0.1924108949564875,Indie/AA,192.4108949564876,613.0
ROUNDS,5.99,497.17,34893,1765,95.18522559877788,0.1910697665431035,Indie/AA,191.0697665431035,614.0
The Past Within,5.99,497.17,14362,794,94.761150699393,0.190218501112859,Indie/AA,190.21850111285903,615.0
Company of Heroes 2,4.99,414.17,86713,23112,78.95561119963578,0.1901765811586477,Indie/AA,190.1765811586477,616.0
Monday Night Combat,4.99,414.17,934,250,78.88513513513513,0.1900068288535663,Indie/AA,190.0068288535663,617.0
Subsurface Circular,5.99,497.17,1787,102,94.6003176283748,0.1898956533480033,Indie/AA,189.8956533480033,618.0
RollerCoaster Tycoon®: Deluxe,5.99,497.17,7282,427,94.46101958749512,0.1896160338589138,Indie/AA,189.61603385891385,619.0
Hades,6.24,517.9200000000001,274829,4912,98.24409006902812,0.1893241541452018,Indie/AA,189.32415414520176,620.0
Anomaly Korea,4.99,414.17,615,169,78.4438775510204,0.1889439929451078,Indie/AA,188.9439929451078,621.0
Rayman® Origins,5.99,497.17,4839,309,93.997668997669,0.1886859284936246,Indie/AA,188.68592849362463,622.0
Invisible Mind,4.99,414.17,351,100,77.8270509977827,0.1874582725095327,Indie/AA,187.45827250953272,623.0
KinitoPET,5.99,497.17,11463,816,93.35450769606646,0.1873948806553314,Indie/AA,187.39488065533143,624.0
Joana's Life,1.99,165.17,68,152,30.909090909090907,0.1860088518330078,Indie/AA,186.0088518330078,625.0
Spectraball,4.99,414.17,379,115,76.72064777327935,0.1847933323055118,Indie/AA,184.79333230551185,626.0
The Next Door,3.49,289.67,483,422,53.37016574585636,0.1836108499186581,Indie/AA,183.61084991865812,627.0
Outward Definitive Edition,4.79,397.57,20738,7717,72.87998594271657,0.1828536667152986,Indie/AA,182.85366671529863,628.0
Shark Attack Deathmatch 2,4.99,414.17,1434,457,75.83289264939185,0.1826550392595607,Indie/AA,182.6550392595608,629.0
Overture,4.99,414.17,949,303,75.79872204472844,0.1825727341684814,Indie/AA,182.57273416848145,630.0
Total War: SHOGUN 2,5.99,497.17,22620,2332,90.65405578711125,0.1819741369153326,Indie/AA,181.9741369153326,631.0
懒人修仙传,3.99,331.17,769,509,60.17214397496088,0.1811486406808588,Indie/AA,181.14864068085885,632.0
My Dream Setup,5.99,497.17,4581,496,90.23045105377192,0.1811238152714372,Indie/AA,181.12381527143728,633.0
RED TREES RAIL. CO.,4.99,414.17,3,1,75.0,0.1806488908158104,Indie/AA,180.6488908158104,634.0
Cubetractor,4.99,414.17,360,122,74.68879668049793,0.1798993103559937,Indie/AA,179.89931035599375,635.0
The Culling Of The Cows,4.99,414.17,2557,879,74.41792782305005,0.1792468815739336,Indie/AA,179.24688157393368,636.0
Pixel Puzzles 2: Anime,4.99,414.17,741,255,74.3975903614458,0.1791978957088561,Indie/AA,179.1978957088561,637.0
Low Magic Age,5.99,497.17,2842,342,89.25879396984925,0.1791733624462518,Indie/AA,179.1733624462518,638.0
Arcanum: Of Steamworks and Magick Obscura,5.99,497.17,1609,195,89.19068736141908,0.1790366488576572,Indie/AA,179.03664885765718,639.0
X: Beyond the Frontier,4.99,414.17,272,94,74.31693989071039,0.1790036368010944,Indie/AA,179.00363680109447,640.0
Tom Clancy's Splinter Cell Double Agent®,2.49,206.67,620,1064,36.81710213776722,0.1772865707023991,Indie/AA,177.2865707023991,641.0
我的变色龙女友My Chameleon Girlfriend,3.99,331.17,10,7,58.82352941176471,0.1770886275454276,Indie/AA,177.08862754542767,642.0
Crossroads Inn Anniversary Edition,3.74,310.42,2205,1807,54.960119641076766,0.1764823056999446,Indie/AA,176.48230569994465,643.0
TerraTech,6.24,517.9200000000001,21368,2042,91.2772319521572,0.1758984659526655,Indie/AA,175.8984659526655,644.0
Nobody Saves the World,6.24,517.9200000000001,5623,546,91.1492948614038,0.1756519210309947,Indie/AA,175.65192103099474,645.0
Dark Deity,4.99,414.17,1995,758,72.46640029059208,0.1745463311187997,Indie/AA,174.5463311187997,646.0
Mafia: Definitive Edition,5.99,497.17,79686,12107,86.81054110879914,0.1742588696806294,Indie/AA,174.2588696806294,647.0
Gold Mining Simulator,4.99,414.17,10873,4198,72.14517948377679,0.1737726220193578,Indie/AA,173.7726220193578,648.0
MyDockFinder,4.99,414.17,3981,1561,71.83327318657524,0.1730213483309854,Indie/AA,173.0213483309855,649.0
Sparkle 3 Genesis,4.99,414.17,546,218,71.46596858638743,0.1721366394161125,Indie/AA,172.1366394161125,650.0
Amber Tail Adventure,4.99,414.17,115,46,71.42857142857143,0.1720465626817242,Indie/AA,172.0465626817242,651.0
Home Behind,5.99,497.17,5049,917,84.62956754944686,0.1698808991899288,Indie/AA,169.88089918992884,652.0
Deadly Animal Duel,1.99,165.17,16,41,28.07017543859649,0.1689244474850845,Indie/AA,168.9244474850845,653.0
Hyperdimension Neptunia Re;Birth1,6.74,559.4200000000001,11414,692,94.28382620188336,0.1682377970127464,Indie/AA,168.2377970127464,654.0
Squishy the Suicidal Pig,5.99,497.17,2815,555,83.53115727002968,0.1676760087320185,Indie/AA,167.67600873201854,655.0
Rusty's Retirement,6.99,580.1700000000001,12386,392,96.93222726561277,0.1667880779558696,Indie/AA,166.78807795586965,656.0
Sable,6.24,517.9200000000001,4858,756,86.53366583541147,0.1667572377927454,Indie/AA,166.75723779274543,657.0
Supraland Six Inches Under,6.99,580.1700000000001,3366,124,96.44699140401146,0.1659531486553185,Indie/AA,165.9531486553185,658.0
DMT: Dream Dealer Trip,3.99,331.17,127,104,54.97835497835498,0.1655127042729776,Indie/AA,165.51270427297763,659.0
Sid Meier’s Ace Patrol,4.99,414.17,546,251,68.50690087829359,0.165009275425232,Indie/AA,165.00927542523206,660.0
Savage Lands,3.99,331.17,3651,3035,54.60664074184864,0.1643936560852835,Indie/AA,164.39365608528357,661.0
Mobile Empire,3.99,331.17,820,686,54.448871181938905,0.1639186897731249,Indie/AA,163.9186897731249,662.0
Deus Ex: Game of the Year Edition,6.99,580.1700000000001,13801,751,94.83919736118747,0.1631866706147727,Indie/AA,163.1866706147727,663.0
Call of Cthulhu®: Dark Corners of the Earth,4.99,414.17,2147,1023,67.72870662460568,0.1631348763749926,Indie/AA,163.1348763749926,664.0
Cat Goes Fishing,6.99,580.1700000000001,13316,840,94.06612037298672,0.1618564626064434,Indie/AA,161.85646260644342,665.0
Tails Noir,4.99,414.17,2072,1021,66.98997736825089,0.1613555347646768,Indie/AA,161.35553476467683,666.0
Harmless Demons,4.99,414.17,2,1,66.66666666666666,0.1605767918362758,Indie/AA,160.57679183627587,667.0
Genital Jousting,6.99,580.1700000000001,10124,880,92.00290803344238,0.1583063613631852,Indie/AA,158.30636136318523,668.0
Age of Wonders,5.99,497.17,766,213,78.24310520939734,0.1570610538759807,Indie/AA,157.06105387598078,669.0
South Park™: The Stick of Truth™,7.49,621.6700000000001,66636,1669,97.55654783690798,0.1566745592961086,Indie/AA,156.67455929610867,670.0
Death Must Die,6.99,580.1700000000001,18498,1829,91.00211541299748,0.156584330596895,Indie/AA,156.584330596895,671.0
Grim wanderings 2,5.99,497.17,62,18,77.5,0.1555693839452395,Indie/AA,155.56938394523957,672.0
Alien Shooter: Revisited,4.99,414.17,509,282,64.34892541087231,0.1549941600088453,Indie/AA,154.9941600088453,673.0
Dome Keeper,7.19,596.77,14952,1260,92.2279792746114,0.1542867311417625,Indie/AA,154.28673114176254,674.0
Lossless Scaling,6.99,580.1700000000001,22235,2653,89.34024429443909,0.1537248039204347,Indie/AA,153.72480392043477,675.0
Vanity Fair: The Pursuit,6.99,580.1700000000001,3463,436,88.81764555014107,0.1528255855431991,Indie/AA,152.82558554319917,676.0
Little Inferno,7.49,621.6700000000001,12216,668,94.81527475939149,0.1522721100412601,Indie/AA,152.2721100412602,677.0
Company of Heroes - Legacy Edition,7.39,613.37,6540,457,93.4686294126054,0.1521373592665745,Indie/AA,152.13735926657455,678.0
Thirty Flights of Loving,4.99,414.17,1152,674,63.08871851040527,0.1519587602919412,Indie/AA,151.9587602919413,679.0
Tropico Reloaded,6.99,580.1700000000001,799,111,87.8021978021978,0.1510783381836601,Indie/AA,151.07833818366018,680.0
Evan's Remains,6.99,580.1700000000001,1637,230,87.68077129084092,0.1508694036010821,Indie/AA,150.86940360108215,681.0
Starbound,7.49,621.6700000000001,152150,12756,92.26468412307618,0.1481758943309878,Indie/AA,148.1758943309878,682.0
Mirror 2: Project X,1.99,165.17,28726,87986,24.61272191377065,0.1481177222950632,Indie/AA,148.1177222950632,683.0
The Last Spell,7.49,621.6700000000001,10557,939,91.83194154488518,0.1474809153241446,Indie/AA,147.48091532414466,684.0
Timen runner,4.99,414.17,98,64,60.49382716049383,0.145708570369954,Indie/AA,145.70857036995406,685.0
Rollerdrome,7.49,621.6700000000001,1891,198,90.52178075634276,0.1453768139726383,Indie/AA,145.37681397263842,686.0
Hellblade: Senua's Sacrifice,7.49,621.6700000000001,66212,7260,90.11868466898954,0.1447294468482334,Indie/AA,144.7294468482335,687.0
Tomb Raider III (1998),6.99,580.1700000000001,1253,239,83.98123324396782,0.1445037308256926,Indie/AA,144.50373082569268,688.0
Meet Your Maker,5.99,497.17,2432,952,71.8676122931442,0.1442632280007712,Indie/AA,144.26322800077125,689.0
Settlement Survival,7.3,605.9,6309,971,86.66208791208791,0.1427946744308583,Indie/AA,142.79467443085832,690.0
King's Guard TD,4.99,414.17,210,149,58.495821727019504,0.1408960708312727,Indie/AA,140.89607083127274,691.0
Inside the Backrooms,6.99,580.1700000000001,36836,8196,81.79960916681472,0.1407498824213478,Indie/AA,140.74988242134782,692.0
A Plague Tale: Innocence,7.99,663.1700000000001,58909,4133,93.44405317090194,0.1406929749475313,Indie/AA,140.69297494753138,693.0
Dungeon Siege,6.99,580.1700000000001,3217,724,81.62902816544025,0.1404563693333108,Indie/AA,140.4563693333108,694.0
Iron Lung,7.99,663.1700000000001,7529,641,92.15422276621788,0.1387509564813494,Indie/AA,138.75095648134948,695.0
Sonic Adventure DX,7.99,663.1700000000001,15415,1432,91.49997032112542,0.1377658887350006,Indie/AA,137.7658887350007,696.0
Orcs Must Die! 3,7.49,621.6700000000001,12067,2016,85.68486828090606,0.1376087948366005,Indie/AA,137.6087948366005,697.0
Dude Simulator 2,4.99,414.17,1144,874,56.68979187314173,0.1365459736328292,Indie/AA,136.5459736328293,698.0
Urban Empire,2.99,248.17,834,1620,33.98533007334964,0.1363941488676391,Indie/AA,136.39414886763913,699.0
Five Nights at Freddy's: Sister Location,7.99,663.1700000000001,10566,1099,90.57865409344193,0.1363787194444824,Indie/AA,136.37871944448247,700.0
Bright Memory,7.99,663.1700000000001,29613,3115,90.48215595208995,0.1362334281164309,Indie/AA,136.23342811643093,701.0
METAL SLUG 3,7.99,663.1700000000001,7698,881,89.73073784823406,0.1351020640020387,Indie/AA,135.1020640020387,702.0
Freedom Force,4.99,414.17,292,230,55.938697318007655,0.1347368483223924,Indie/AA,134.7368483223924,703.0
The Outer Worlds,7.49,621.6700000000001,21727,4325,83.39858744050362,0.1339370572542496,Indie/AA,133.93705725424962,704.0
HudSight - crosshair overlay,7.99,663.1700000000001,4141,536,88.53966217660894,0.1333087344755242,Indie/AA,133.30873447552423,705.0
METAL SLUG X,7.99,663.1700000000001,3139,421,88.17415730337078,0.1327584162238143,Indie/AA,132.75841622381435,706.0
